Point X,Point Y,Point Z,Heading,Type,Move
-10410.5,-13442.8,0,0.418879,2,1
-10273.4,-13381.8,0,0.418879,4,1
20020,105.739,0,0.418879,1,1
20294.1,227.76,0,0.418879,5,1
20341.7,242.754,0,0.191606,2,1
20369.3,246.321,0,0.0646048,2,1
20369.3,246.321,0,0.0646048,2,1
20419.2,249.549,0,0.0646048,2,1
20469.1,252.777,0,0.0646048,2,1
20519,256.005,0,0.0646048,2,1
20568.9,259.233,0,0.0646048,2,1
20618.8,262.461,0,0.0646048,2,1
20668.7,265.689,0,0.0646048,2,1
20718.6,268.917,0,0.0646048,2,1
20768.5,272.145,0,0.0646048,2,1
20818.4,275.373,0,0.0646048,2,1
20829.6,276.097,0,0.0646048,2,1
20829.6,276.097,0,0.0646048,2,1
20879.4,273.652,0,6.12052,2,1
20927.4,260.041,0,5.89324,2,1
20971.1,235.965,0,5.66597,2,1
21008.3,202.661,0,5.4387,2,1
21037,161.844,0,5.21143,2,1
21055.7,115.611,0,4.98415,2,1
21063.6,66.3409,0,4.75688,2,1
21060.1,16.5677,0,4.52961,2,1
21045.6,-31.1489,0,4.30234,2,1
21020.6,-74.3548,0,4.07506,2,1
20986.6,-110.828,0,3.84779,2,1
20945.2,-138.692,0,3.62052,2,1
20933.3,-144.424,0,3.56047,2,1
20933.3,-144.424,0,3.56047,2,1
20796.2,-205.435,0,3.56047,4,1
-9796.66,-13826.3,0,3.56047,1,1
-10070.7,-13948.3,0,3.56047,5,1
-10113.7,-13973.6,0,3.78774,2,1
-10149.9,-14008,0,4.01502,2,1
-10177.4,-14049.6,0,4.24229,2,1
-10194.8,-14096.4,0,4.46956,2,1
-10201.2,-14145.9,0,4.69684,2,1
-10196.3,-14195.5,0,4.92411,2,1
-10180.4,-14242.8,0,5.15138,2,1
-10154.2,-14285.2,0,5.37865,2,1
-10119.1,-14320.7,0,5.60593,2,1
-10076.9,-14347.4,0,5.8332,2,1
-10029.8,-14363.8,0,6.06047,2,1
-9980.24,-14369.3,0,0.00455909,2,1
-9972.35,-14369.1,0,0.0404022,2,1
-9972.35,-14369.1,0,0.0404022,2,1
-9922.39,-14367.1,0,0.0404022,2,1
-9872.43,-14365.1,0,0.0404022,2,1
-9854.08,-14364.3,0,0.0404022,2,1
-9854.08,-14364.3,0,0.0404022,2,1
-9804.77,-14356.7,0,0.267675,2,1
-9776.42,-14346.8,0,0.404282,2,1
-9776.42,-14346.8,0,0.404282,2,1
-9638.52,-14287.8,0,0.404282,4,1
21468.1,-978.779,0,0.404282,1,1
21743.9,-860.772,0,0.404282,5,1
21772.5,-845.949,0,0.550981,2,1
21772.5,-845.949,0,0.550981,2,1
21815.1,-819.773,0,0.550981,2,1
21857.7,-793.597,0,0.550981,2,1
21900.3,-767.421,0,0.550981,2,1
21943,-741.245,0,0.550981,2,1
21985.6,-715.069,0,0.550981,2,1
22028.2,-688.893,0,0.550981,2,1
22029.6,-688.011,0,0.550981,2,1
22029.6,-688.011,0,0.550981,2,1
22068.9,-657.239,0,0.778253,2,1
22100.2,-618.41,0,1.00553,2,1
22122,-573.52,0,1.2328,2,1
22133.1,-524.878,0,1.46007,2,1
22134,-514.088,0,1.5093,2,1
22131.4,-464.263,0,1.73658,2,1
22117.6,-416.306,0,1.96385,2,1
22093.4,-372.682,0,2.19112,2,1
22060,-335.636,0,2.4184,2,1
22051.7,-328.671,0,2.46763,2,1
22051.7,-328.671,0,2.46763,2,1
22012.6,-297.466,0,2.46763,2,1
21973.6,-266.262,0,2.46763,2,1
21934.5,-235.057,0,2.46763,2,1
21895.4,-203.853,0,2.46763,2,1
21856.4,-172.649,0,2.46763,2,1
21817.3,-141.444,0,2.46763,2,1
21816,-140.393,0,2.46763,2,1
21816,-140.393,0,2.46763,2,1
21789.4,-122.17,0,2.61433,2,1
21789.4,-122.17,0,2.61433,2,1
21659.8,-46.6944,0,2.61433,4,1
4437.75,9980.82,0,2.61433,1,1
4178.5,10131.8,0,2.61433,5,1
4132.81,10151.8,0,2.8416,2,1
4126.26,10153.7,0,2.87261,2,1
4126.26,10153.7,0,2.87261,2,1
4078.06,10167,0,2.87261,2,1
4029.86,10180.3,0,2.87261,2,1
3981.66,10193.6,0,2.87261,2,1
3933.46,10206.9,0,2.87261,2,1
3885.25,10220.2,0,2.87261,2,1
3875.87,10222.8,0,2.87261,2,1
3875.87,10222.8,0,2.87261,2,1
3826.58,10230.5,0,3.09989,2,1
3798.89,10229.9,0,3.22585,2,1
3749.97,10220.1,0,3.45312,2,1
3724.2,10210,0,3.57908,2,1
3724.2,10210,0,3.57908,2,1
3678.91,10188.8,0,3.57908,2,1
3633.62,10167.6,0,3.57908,2,1
3588.33,10146.4,0,3.57908,2,1
3543.04,10125.2,0,3.57908,2,1
3497.75,10104,0,3.57908,2,1
3488.93,10099.9,0,3.57908,2,1
3488.93,10099.9,0,3.57908,2,1
3446.43,10073.8,0,3.80635,2,1
3441.12,10069.5,0,3.83736,2,1
3441.12,10069.5,0,3.83736,2,1
3325.99,9973.35,0,3.83736,4,1
373.52,7507.78,0,3.83736,1,1
340.269,7479.18,0,3.86661,3,1
340.269,7479.18,0,3.86661,3,1
302.844,7446.02,0,3.86661,3,1
265.42,7412.86,0,3.86661,3,1
227.995,7379.71,0,3.86661,3,1
190.571,7346.55,0,3.86661,3,1
153.146,7313.39,0,3.86661,3,1
128.934,7291.94,0,3.86661,3,1
128.934,7291.94,0,3.86661,3,1
96.4612,7262.31,0,3.89591,3,1
64.8711,7231.74,0,3.92522,3,1
64.8711,7231.74,0,3.92522,3,1
29.4532,7196.45,0,3.92522,3,1
-5.96467,7161.15,0,3.92522,3,1
-41.3825,7125.86,0,3.92522,3,1
-76.8004,7090.57,0,3.92522,3,1
-112.218,7055.28,0,3.92522,3,1
-135.133,7032.44,0,3.92522,3,1
-135.133,7032.44,0,3.92522,3,1
-165.746,7001.03,0,3.95446,3,1
-1472.53,5620.41,0,3.95446,1,1
-1678.75,5402.53,0,3.95446,5,1
-1708.72,5362.64,0,4.18173,2,1
-1712.71,5355.54,0,4.21875,2,1
-1712.71,5355.54,0,4.21875,2,1
-1736.4,5311.51,0,4.21875,2,1
-1760.09,5267.48,0,4.21875,2,1
-1783.79,5223.45,0,4.21875,2,1
-1807.48,5179.42,0,4.21875,2,1
-1831.17,5135.39,0,4.21875,2,1
-1834.19,5129.78,0,4.21875,2,1
-1834.19,5129.78,0,4.21875,2,1
-1852.7,5083.44,0,4.44602,2,1
-1858.97,5051.07,0,4.59604,2,1
-1859.1,5001.18,0,4.82331,2,1
-1853.01,4968.77,0,4.97333,2,1
-1853.01,4968.77,0,4.97333,2,1
-1840.11,4920.47,0,4.97333,2,1
-1827.21,4872.16,0,4.97333,2,1
-1814.31,4823.85,0,4.97333,2,1
-1801.41,4775.54,0,4.97333,2,1
-1788.51,4727.24,0,4.97333,2,1
-1786.87,4721.08,0,4.97333,2,1
-1786.87,4721.08,0,4.97333,2,1
-1768.61,4674.65,0,5.2006,2,1
-1764.66,4667.53,0,5.23761,2,1
-1764.66,4667.53,0,5.23761,2,1
-1689.45,4537.75,0,5.23761,4,1
135.954,1387.87,0,5.23761,1,1
286.376,1128.31,0,5.23761,5,1
310.879,1094.06,0,5.42931,2,1
310.879,1094.06,0,5.42931,2,1
343.732,1056.37,0,5.42931,2,1
376.586,1018.68,0,5.42931,2,1
409.439,980.99,0,5.42931,2,1
442.292,943.298,0,5.42931,2,1
475.145,905.606,0,5.42931,2,1
497.307,880.18,0,5.42931,2,1
497.307,880.18,0,5.42931,2,1
525.614,839.095,0,5.20203,2,1
543.935,792.688,0,4.97476,2,1
551.328,743.346,0,4.74749,2,1
547.414,693.608,0,4.52022,2,1
544.886,682.231,0,4.46724,2,1
527.367,635.516,0,4.23996,2,1
499.772,593.949,0,4.01269,2,1
463.521,559.669,0,3.78542,2,1
420.478,534.439,0,3.55815,2,1
409.7,530.007,0,3.50517,2,1
409.7,530.007,0,3.50517,2,1
362.968,512.226,0,3.50517,2,1
316.237,494.445,0,3.50517,2,1
269.505,476.664,0,3.50517,2,1
222.774,458.883,0,3.50517,2,1
176.042,441.102,0,3.50517,2,1
144.518,429.108,0,3.50517,2,1
144.518,429.108,0,3.50517,2,1
106.776,410.436,0,3.69686,2,1
106.776,410.436,0,3.69686,2,1
-20.6879,331.359,0,3.69686,4,1
-13561.3,-8069,0,3.69686,1,1
-13816.2,-8227.16,0,3.69686,5,1
-13855.4,-8258.1,0,3.92414,2,1
-13862.1,-8265.12,0,3.96846,2,1
-13862.1,-8265.12,0,3.96846,2,1
-13896,-8301.91,0,3.96846,2,1
-13929.9,-8338.71,0,3.96846,2,1
-13963.7,-8375.5,0,3.96846,2,1
-13997.6,-8412.29,0,3.96846,2,1
-14028.4,-8445.82,0,3.96846,2,1
-14028.4,-8445.82,0,3.96846,2,1
-14057.8,-8486.12,0,4.19574,2,1
-14077.4,-8532.02,0,4.42301,2,1
-14081.6,-8548.53,0,4.5005,2,1
-14086.5,-8598.18,0,4.72778,2,1
-14080.1,-8647.66,0,4.95505,2,1
-14075.4,-8664.03,0,5.03255,2,1
-14075.4,-8664.03,0,5.03255,2,1
-14059.6,-8711.49,0,5.03255,2,1
-14043.9,-8758.95,0,5.03255,2,1
-14028.2,-8806.41,0,5.03255,2,1
-14012.4,-8853.87,0,5.03255,2,1
-13998.1,-8897.13,0,5.03255,2,1
-13998.1,-8897.13,0,5.03255,2,1
-13977.1,-8942.4,0,5.25982,2,1
-13971.9,-8950.61,0,5.30414,2,1
-13971.9,-8950.61,0,5.30414,2,1
-13888.2,-9075.1,0,5.30414,4,1
-10653.4,-13888,0,5.30414,1,1
-10486.1,-14137,0,5.30414,5,1
-10453.7,-14175,0,5.53142,2,1
-10413.7,-14204.7,0,5.75869,2,1
-10413.4,-14204.8,0,5.75982,2,1
-10413.4,-14204.8,0,5.75982,2,1
-10370.1,-14229.8,0,5.75982,2,1
-10326.8,-14254.8,0,5.75982,2,1
-10300.1,-14270.2,0,5.75982,2,1
-10300.1,-14270.2,0,5.75982,2,1
-10254.4,-14290.1,0,5.98709,2,1
-10205.3,-14299.2,0,6.21436,2,1
-10155.5,-14296.9,0,0.15845,2,1
-10147.1,-14295.4,0,0.197143,2,1
-10099.6,-14280.2,0,0.424416,2,1
-10059.4,-14256.6,0,0.636454,2,1
-10059.4,-14256.6,0,0.636454,2,1
-10019.2,-14226.9,0,0.636454,2,1
-9978.99,-14197.2,0,0.636454,2,1
-9938.78,-14167.5,0,0.636454,2,1
-9898.57,-14137.7,0,0.636454,2,1
-9858.36,-14108,0,0.636454,2,1
-9818.14,-14078.3,0,0.636454,2,1
-9777.93,-14048.6,0,0.636454,2,1
-9737.72,-14018.9,0,0.636454,2,1
-9710.24,-13998.6,0,0.636454,2,1
-9710.24,-13998.6,0,0.636454,2,1
-9667.01,-13973.6,0,0.409181,2,1
-9666.02,-13973.2,0,0.404282,2,1
-9666.02,-13973.2,0,0.404282,2,1
-9528.11,-13914.2,0,0.404282,4,1
20801.4,-937.73,0,0.404282,1,1
21077.2,-819.722,0,0.404282,5,1
21105.8,-804.9,0,0.550981,2,1
21105.8,-804.9,0,0.550981,2,1
21148.4,-778.724,0,0.550981,2,1
21191,-752.548,0,0.550981,2,1
21233.6,-726.372,0,0.550981,2,1
21276.2,-700.195,0,0.550981,2,1
21318.8,-674.019,0,0.550981,2,1
21361.4,-647.843,0,0.550981,2,1
21362.9,-646.962,0,0.550981,2,1
21362.9,-646.962,0,0.550981,2,1
21402.1,-616.19,0,0.778253,2,1
21433.5,-577.361,0,1.00553,2,1
21455.2,-532.471,0,1.2328,2,1
21466.3,-483.829,0,1.46007,2,1
21467.3,-473.039,0,1.5093,2,1
21464.7,-423.214,0,1.73658,2,1
21450.9,-375.257,0,1.96385,2,1
21426.7,-331.633,0,2.19112,2,1
21393.3,-294.586,0,2.4184,2,1
21385,-287.621,0,2.46763,2,1
21385,-287.621,0,2.46763,2,1
21345.9,-256.417,0,2.46763,2,1
21306.9,-225.212,0,2.46763,2,1
21267.8,-194.008,0,2.46763,2,1
21228.7,-162.804,0,2.46763,2,1
21189.7,-131.599,0,2.46763,2,1
21150.6,-100.395,0,2.46763,2,1
21149.3,-99.3439,0,2.46763,2,1
21149.3,-99.3439,0,2.46763,2,1
21122.7,-81.1208,0,2.61433,2,1
21122.7,-81.1208,0,2.61433,2,1
20993,-5.645,0,2.61433,4,1
4468.59,9615.72,0,2.61433,1,1
4209.33,9766.67,0,2.61433,5,1
4163.65,9786.72,0,2.8416,2,1
4157.1,9788.64,0,2.87261,2,1
4157.1,9788.64,0,2.87261,2,1
4108.9,9801.92,0,2.87261,2,1
4060.69,9815.21,0,2.87261,2,1
4012.49,9828.5,0,2.87261,2,1
3964.29,9841.79,0,2.87261,2,1
3916.09,9855.07,0,2.87261,2,1
3906.71,9857.66,0,2.87261,2,1
3906.71,9857.66,0,2.87261,2,1
3857.41,9865.38,0,3.09989,2,1
3829.73,9864.79,0,3.22585,2,1
3780.81,9854.98,0,3.45312,2,1
3755.03,9844.85,0,3.57908,2,1
3755.03,9844.85,0,3.57908,2,1
3709.74,9823.67,0,3.57908,2,1
3664.45,9802.48,0,3.57908,2,1
3619.16,9781.3,0,3.57908,2,1
3573.87,9760.12,0,3.57908,2,1
3528.58,9738.94,0,3.57908,2,1
3519.77,9734.81,0,3.57908,2,1
3519.77,9734.81,0,3.57908,2,1
3477.26,9708.69,0,3.80635,2,1
3471.96,9704.4,0,3.83736,2,1
3471.96,9704.4,0,3.83736,2,1
3356.82,9608.25,0,3.83736,4,1
579.31,7288.78,0,3.83736,1,1
546.06,7260.18,0,3.86661,3,1
546.06,7260.18,0,3.86661,3,1
508.635,7227.02,0,3.86661,3,1
471.211,7193.87,0,3.86661,3,1
433.786,7160.71,0,3.86661,3,1
396.361,7127.55,0,3.86661,3,1
358.937,7094.4,0,3.86661,3,1
334.724,7072.94,0,3.86661,3,1
334.724,7072.94,0,3.86661,3,1
302.252,7043.31,0,3.89591,3,1
270.662,7012.74,0,3.92522,3,1
270.662,7012.74,0,3.92522,3,1
235.244,6977.45,0,3.92522,3,1
199.826,6942.16,0,3.92522,3,1
164.408,6906.87,0,3.92522,3,1
128.99,6871.57,0,3.92522,3,1
93.5725,6836.28,0,3.92522,3,1
70.6581,6813.45,0,3.92522,3,1
70.6581,6813.45,0,3.92522,3,1
40.0452,6782.04,0,3.95446,3,1
-1100.6,5576.93,0,3.95446,1,1
-1306.83,5359.06,0,3.95446,5,1
-1336.79,5319.17,0,4.18173,2,1
-1340.78,5312.07,0,4.21875,2,1
-1340.78,5312.07,0,4.21875,2,1
-1364.47,5268.04,0,4.21875,2,1
-1388.17,5224.01,0,4.21875,2,1
-1411.86,5179.98,0,4.21875,2,1
-1435.55,5135.95,0,4.21875,2,1
-1459.24,5091.92,0,4.21875,2,1
-1462.26,5086.3,0,4.21875,2,1
-1462.26,5086.3,0,4.21875,2,1
-1480.77,5039.97,0,4.44602,2,1
-1487.04,5007.6,0,4.59604,2,1
-1487.17,4957.71,0,4.82331,2,1
-1481.08,4925.3,0,4.97333,2,1
-1481.08,4925.3,0,4.97333,2,1
-1468.18,4877,0,4.97333,2,1
-1455.28,4828.69,0,4.97333,2,1
-1442.38,4780.38,0,4.97333,2,1
-1429.48,4732.07,0,4.97333,2,1
-1416.58,4683.77,0,4.97333,2,1
-1414.94,4677.61,0,4.97333,2,1
-1414.94,4677.61,0,4.97333,2,1
-1396.68,4631.18,0,5.2006,2,1
-1392.73,4624.06,0,5.23761,2,1
-1392.73,4624.06,0,5.23761,2,1
-1317.52,4494.28,0,5.23761,4,1
541.486,1286.42,0,5.23761,1,1
691.908,1026.85,0,5.23761,5,1
711.868,981.127,0,5.01034,2,1
721.012,932.079,0,4.78307,2,1
718.869,882.233,0,4.55579,2,1
714.983,863.149,0,4.46724,2,1
714.983,863.149,0,4.46724,2,1
702.848,814.644,0,4.46724,2,1
690.713,766.139,0,4.46724,2,1
678.578,717.634,0,4.46724,2,1
666.442,669.129,0,4.46724,2,1
654.307,620.624,0,4.46724,2,1
642.172,572.119,0,4.46724,2,1
630.037,523.614,0,4.46724,2,1
617.902,475.109,0,4.46724,2,1
609.751,442.53,0,4.46724,2,1
609.751,442.53,0,4.46724,2,1
592.232,395.815,0,4.23996,2,1
564.637,354.248,0,4.01269,2,1
528.386,319.968,0,3.78542,2,1
512.307,308.978,0,3.69686,2,1
512.307,308.978,0,3.69686,2,1
384.844,229.902,0,3.69686,4,1
-13138.8,-8159.9,0,3.69686,1,1
-13393.7,-8318.05,0,3.69686,5,1
-13432.8,-8348.99,0,3.92414,2,1
-13439.6,-8356.02,0,3.96846,2,1
-13439.6,-8356.02,0,3.96846,2,1
-13473.4,-8392.81,0,3.96846,2,1
-13507.3,-8429.6,0,3.96846,2,1
-13541.2,-8466.39,0,3.96846,2,1
-13575,-8503.18,0,3.96846,2,1
-13605.9,-8536.71,0,3.96846,2,1
-13605.9,-8536.71,0,3.96846,2,1
-13635.3,-8577.02,0,4.19574,2,1
-13654.9,-8622.92,0,4.42301,2,1
-13659.1,-8639.43,0,4.5005,2,1
-13664,-8689.08,0,4.72778,2,1
-13657.6,-8738.56,0,4.95505,2,1
-13652.8,-8754.93,0,5.03255,2,1
-13652.8,-8754.93,0,5.03255,2,1
-13637.1,-8802.39,0,5.03255,2,1
-13621.4,-8849.85,0,5.03255,2,1
-13605.6,-8897.31,0,5.03255,2,1
-13589.9,-8944.77,0,5.03255,2,1
-13575.5,-8988.02,0,5.03255,2,1
-13575.5,-8988.02,0,5.03255,2,1
-13554.6,-9033.29,0,5.25982,2,1
-13549.3,-9041.5,0,5.30414,2,1
-13549.3,-9041.5,0,5.30414,2,1
-13465.6,-9166,0,5.30414,4,1
-10543,-13514.5,0,5.30414,1,1
-10375.7,-13763.5,0,5.30414,5,1
-10343.3,-13801.5,0,5.53142,2,1
-10303.3,-13831.2,0,5.75869,2,1
-10303,-13831.3,0,5.75982,2,1
-10303,-13831.3,0,5.75982,2,1
-10259.7,-13856.3,0,5.75982,2,1
-10216.4,-13881.3,0,5.75982,2,1
-10189.7,-13896.7,0,5.75982,2,1
-10189.7,-13896.7,0,5.75982,2,1
-10144,-13916.6,0,5.98709,2,1
-10094.9,-13925.6,0,6.21436,2,1
-10045,-13923.4,0,0.15845,2,1
-10036.7,-13921.9,0,0.197143,2,1
-9989.17,-13906.6,0,0.424416,2,1
-9949,-13883.1,0,0.636454,2,1
-9949,-13883.1,0,0.636454,2,1
-9908.79,-13853.4,0,0.636454,2,1
-9868.58,-13823.6,0,0.636454,2,1
-9828.37,-13793.9,0,0.636454,2,1
-9788.16,-13764.2,0,0.636454,2,1
-9747.95,-13734.5,0,0.636454,2,1
-9707.74,-13704.8,0,0.636454,2,1
-9667.53,-13675,0,0.636454,2,1
-9627.32,-13645.3,0,0.636454,2,1
-9599.83,-13625,0,0.636454,2,1
-9599.83,-13625,0,0.636454,2,1
-9556.6,-13600.1,0,0.409181,2,1
-9555.61,-13599.7,0,0.404282,2,1
-9555.61,-13599.7,0,0.404282,2,1
-9417.71,-13540.7,0,0.404282,4,1
20134.7,-896.681,0,0.404282,1,1
20410.5,-778.673,0,0.404282,5,1
20439.1,-763.851,0,0.550981,2,1
20439.1,-763.851,0,0.550981,2,1
20481.7,-737.675,0,0.550981,2,1
20524.3,-711.498,0,0.550981,2,1
20566.9,-685.322,0,0.550981,2,1
20609.5,-659.146,0,0.550981,2,1
20652.1,-632.97,0,0.550981,2,1
20694.7,-606.794,0,0.550981,2,1
20696.1,-605.912,0,0.550981,2,1
20696.1,-605.912,0,0.550981,2,1
20735.4,-575.141,0,0.778253,2,1
20766.8,-536.311,0,1.00553,2,1
20788.5,-491.421,0,1.2328,2,1
20799.6,-442.779,0,1.46007,2,1
20800.6,-431.989,0,1.5093,2,1
20798,-382.165,0,1.73658,2,1
20784.2,-334.207,0,1.96385,2,1
20760,-290.584,0,2.19112,2,1
20726.6,-253.537,0,2.4184,2,1
20718.3,-246.572,0,2.46763,2,1
20718.3,-246.572,0,2.46763,2,1
20679.2,-215.367,0,2.46763,2,1
20640.1,-184.163,0,2.46763,2,1
20601.1,-152.959,0,2.46763,2,1
20562,-121.754,0,2.46763,2,1
20522.9,-90.5498,0,2.46763,2,1
20483.9,-59.3454,0,2.46763,2,1
20482.6,-58.2946,0,2.46763,2,1
20482.6,-58.2946,0,2.46763,2,1
20455.9,-40.0715,0,2.61433,2,1
20455.9,-40.0715,0,2.61433,2,1
20326.3,35.4044,0,2.61433,4,1
4499.42,9250.62,0,2.61433,1,1
4240.16,9401.57,0,2.61433,5,1
4194.48,9421.62,0,2.8416,2,1
4187.93,9423.54,0,2.87261,2,1
4187.93,9423.54,0,2.87261,2,1
4139.73,9436.82,0,2.87261,2,1
4091.53,9450.11,0,2.87261,2,1
4043.33,9463.4,0,2.87261,2,1
3995.12,9476.69,0,2.87261,2,1
3946.92,9489.97,0,2.87261,2,1
3937.54,9492.56,0,2.87261,2,1
3937.54,9492.56,0,2.87261,2,1
3888.25,9500.28,0,3.09989,2,1
3860.56,9499.69,0,3.22585,2,1
3811.64,9489.88,0,3.45312,2,1
3785.87,9479.75,0,3.57908,2,1
3785.87,9479.75,0,3.57908,2,1
3740.58,9458.57,0,3.57908,2,1
3695.29,9437.38,0,3.57908,2,1
3650,9416.2,0,3.57908,2,1
3604.7,9395.02,0,3.57908,2,1
3559.41,9373.83,0,3.57908,2,1
3550.6,9369.71,0,3.57908,2,1
3550.6,9369.71,0,3.57908,2,1
3508.09,9343.59,0,3.80635,2,1
3502.79,9339.29,0,3.83736,2,1
3502.79,9339.29,0,3.83736,2,1
3387.66,9243.15,0,3.83736,4,1
785.101,7069.79,0,3.83736,1,1
751.85,7041.19,0,3.86661,3,1
751.85,7041.19,0,3.86661,3,1
714.426,7008.03,0,3.86661,3,1
677.001,6974.87,0,3.86661,3,1
639.577,6941.71,0,3.86661,3,1
602.152,6908.56,0,3.86661,3,1
564.728,6875.4,0,3.86661,3,1
540.515,6853.95,0,3.86661,3,1
540.515,6853.95,0,3.86661,3,1
508.043,6824.32,0,3.89591,3,1
476.453,6793.75,0,3.92522,3,1
476.453,6793.75,0,3.92522,3,1
441.035,6758.46,0,3.92522,3,1
405.617,6723.16,0,3.92522,3,1
370.199,6687.87,0,3.92522,3,1
334.781,6652.58,0,3.92522,3,1
299.363,6617.28,0,3.92522,3,1
276.449,6594.45,0,3.92522,3,1
276.449,6594.45,0,3.92522,3,1
245.836,6563.04,0,3.95446,3,1
-728.673,5533.46,0,3.95446,1,1
-934.898,5315.58,0,3.95446,5,1
-964.865,5275.69,0,4.18173,2,1
-968.855,5268.6,0,4.21875,2,1
-968.855,5268.6,0,4.21875,2,1
-992.547,5224.57,0,4.21875,2,1
-1016.24,5180.54,0,4.21875,2,1
-1039.93,5136.51,0,4.21875,2,1
-1063.62,5092.47,0,4.21875,2,1
-1087.31,5048.44,0,4.21875,2,1
-1090.33,5042.83,0,4.21875,2,1
-1090.33,5042.83,0,4.21875,2,1
-1108.84,4996.5,0,4.44602,2,1
-1115.11,4964.13,0,4.59604,2,1
-1115.25,4914.24,0,4.82331,2,1
-1109.15,4881.83,0,4.97333,2,1
-1109.15,4881.83,0,4.97333,2,1
-1096.25,4833.52,0,4.97333,2,1
-1083.35,4785.22,0,4.97333,2,1
-1070.45,4736.91,0,4.97333,2,1
-1057.55,4688.6,0,4.97333,2,1
-1044.65,4640.3,0,4.97333,2,1
-1043.01,4634.14,0,4.97333,2,1
-1043.01,4634.14,0,4.97333,2,1
-1024.76,4587.71,0,5.2006,2,1
-1020.8,4580.59,0,5.23761,2,1
-1020.8,4580.59,0,5.23761,2,1
-945.594,4450.81,0,5.23761,4,1
947.018,1184.96,0,5.23761,1,1
1097.44,925.395,0,5.23761,5,1
1117.4,879.669,0,5.01034,2,1
1126.54,830.622,0,4.78307,2,1
1124.4,780.776,0,4.55579,2,1
1120.51,761.692,0,4.46724,2,1
1120.51,761.692,0,4.46724,2,1
1108.38,713.186,0,4.46724,2,1
1096.24,664.681,0,4.46724,2,1
1084.11,616.176,0,4.46724,2,1
1071.97,567.671,0,4.46724,2,1
1059.84,519.166,0,4.46724,2,1
1047.7,470.661,0,4.46724,2,1
1035.57,422.156,0,4.46724,2,1
1023.43,373.651,0,4.46724,2,1
1015.28,341.073,0,4.46724,2,1
1015.28,341.073,0,4.46724,2,1
997.764,294.357,0,4.23996,2,1
970.169,252.791,0,4.01269,2,1
933.918,218.51,0,3.78542,2,1
917.839,207.521,0,3.69686,2,1
917.839,207.521,0,3.69686,2,1
790.376,128.445,0,3.69686,4,1
-12716.2,-8250.8,0,3.69686,1,1
-12971.1,-8408.95,0,3.69686,5,1
-13010.3,-8439.89,0,3.92414,2,1
-13017,-8446.92,0,3.96846,2,1
-13017,-8446.92,0,3.96846,2,1
-13050.9,-8483.71,0,3.96846,2,1
-13084.8,-8520.5,0,3.96846,2,1
-13118.6,-8557.29,0,3.96846,2,1
-13152.5,-8594.08,0,3.96846,2,1
-13183.3,-8627.61,0,3.96846,2,1
-13183.3,-8627.61,0,3.96846,2,1
-13212.7,-8667.92,0,4.19574,2,1
-13232.3,-8713.81,0,4.42301,2,1
-13236.5,-8730.32,0,4.5005,2,1
-13241.4,-8779.98,0,4.72778,2,1
-13235,-8829.45,0,4.95505,2,1
-13230.3,-8845.83,0,5.03255,2,1
-13230.3,-8845.83,0,5.03255,2,1
-13214.5,-8893.29,0,5.03255,2,1
-13198.8,-8940.75,0,5.03255,2,1
-13183.1,-8988.21,0,5.03255,2,1
-13167.3,-9035.67,0,5.03255,2,1
-13153,-9078.92,0,5.03255,2,1
-13153,-9078.92,0,5.03255,2,1
-13132,-9124.19,0,5.25982,2,1
-13126.8,-9132.4,0,5.30414,2,1
-13126.8,-9132.4,0,5.30414,2,1
-13043.1,-9256.9,0,5.30414,4,1
-10432.6,-13140.9,0,5.30414,1,1
-10265.3,-13389.9,0,5.30414,1,1
-9671.01,-14274.1,0,5.30414,1,1
-9571.46,-14422.2,0,5.30414,5,1
